f_texture_id,lesion_id,texture_contrast_zero,texture_contrast_quarterRad,texture_contrast_halfRad,texture_contrast_threeQuaRad,texture_homogeneity_zero,texture_homogeneity_quarterRad,texture_homogeneity_halfRad,texture_homogeneity_threeQuaRad,texture_dissimilarity_zero,texture_dissimilarity_quarterRad,texture_dissimilarity_halfRad,texture_dissimilarity_threeQuaRad,texture_correlation_zero,texture_correlation_quarterRad,texture_correlation_halfRad,texture_correlation_threeQuaRad,texture_ASM_zero,texture_ASM_quarterRad,texture_ASM_halfRad,texture_ASM_threeQuaRad,texture_energy_zero,texture_energy_quarterRad,texture_energy_halfRad,texture_energy_threeQuaRad
313,313,134.95919312169312,115.28708680462242,74.81934161819144,74.81934161819144,0.14718213104752814,0.15272313323038028,0.16229712993524295,0.18349291197911674,8.244907407407407,7.483673743617307,7.006150793650795,6.0545346377578015,0.740305422663648,0.7802347040143959,0.7925526745192658,0.856124605204398,0.001177266173959296,0.0012040258154055064,0.0013017815150751664,0.0014406327419732357,0.03394926781506026,0.03442868954472163,0.03577373974489933,0.03756878201098887
314,314,100.39354011194028,90.68337278106509,62.57814685314685,62.57814685314685,0.14832200608228654,0.14819270927229045,0.13921675964513047,0.16480480340123033,7.25839552238806,7.025384615384615,7.198460820895524,5.949358974358975,0.861055128545124,0.8758474491913658,0.8751460666133084,0.9136306854527948,0.0009178795562764534,0.0009294072336402787,0.0008689113862532023,0.0009916064898582377,0.030198803472861725,0.030393976290357103,0.02939045533017569,0.03140855689108699
315,315,113.03697447447446,90.21485986028114,101.12597998331943,101.12597998331943,0.14920453386733998,0.15911341276054974,0.14008208042385592,0.15589322279446755,7.737716883550217,6.893464354852287,8.417855355355352,7.346163469557965,0.8958416646251907,0.9173370050680193,0.8769002685195401,0.9066454146858806,0.0007246221307504816,0.0007673661886258211,0.0006562458632584315,0.0007159723038589986,0.026854767168355203,0.027637340073901,0.025546332593517004,0.026690386935734195
316,316,191.8423076923077,195.33677685950414,48.82196969696969,48.82196969696969,0.08518489929462703,0.08397977237440861,0.13278894283838677,0.13390169653811362,11.284615384615385,11.303719008264462,7.0346153846153845,5.7727272727272725,-0.10697999448441313,-0.10962912123253628,0.5908437695185937,0.7258214537349472,0.005739644970414203,0.005643398674953896,0.005754437869822488,0.005509641873278236,0.07573579326313859,0.0751004711308927,0.0757773862007316,0.07416288698844486
317,317,597.0625,480.34000000000003,108.31666666666666,108.31666666666666,0.0441003743999345,0.02308783047354045,0.0722595438315107,0.09136073743919965,20.133928571428573,19.08,11.607142857142858,8.833333333333332,-0.2589372378822974,-0.2023597106605443,0.38392496743261084,0.6644426376918395,0.0192920918367347,0.0204,0.019451530612244902,0.018333333333333326,0.13885397026774343,0.14280836331972982,0.13940771314558253,0.13532274715786968
318,318,230.80914702581367,216.3334713387783,107.24878422863982,107.24878422863982,0.12603923183095844,0.13100605957288952,0.13824876986993667,0.16756417273048574,10.320987654320986,9.900918363506344,9.116825664047886,7.054747119557085,0.9345823818834011,0.938724812360847,0.9488796764884632,0.9695472858464113,0.0005861104428049604,0.0005915615422081053,0.0006266701530554051,0.0007209368904070704,0.024102280017211524,0.024225726550001395,0.024933858813198356,0.026758053785444748
319,319,160.0794930875576,128.68014268727705,35.42011494252874,35.42011494252874,0.14506866343144292,0.16473242703322133,0.20975238852716474,0.2541192416726765,9.199884792626728,8.197384066587396,5.211981566820276,4.090804597701149,0.5369873658847729,0.6357505853621296,0.8474943229244871,0.9005143768789672,0.003313539255452441,0.003498962929868044,0.004027280787445051,0.004445105033690051,0.05713706983730827,0.058776322452973984,0.06302802461640565,0.06627829204715814
320,320,127.9123092142453,135.41388968687164,75.42132768361583,75.42132768361583,0.14358759700544257,0.1576121393065158,0.15759424999715563,0.19066904702227244,8.050522894290557,7.96071531169204,7.760457885811193,6.07994350282486,0.811553151021578,0.8007730837133014,0.8070214475236834,0.8832278217152567,0.0014939351835726211,0.001502523940650114,0.0015404402847737923,0.0017399514028535869,0.037185680482094204,0.03739781193760909,0.03796919237157039,0.04038365182575632
321,321,178.72182786157944,142.1150973291082,104.05562943262409,104.05562943262409,0.10296415224399319,0.11253434710864296,0.11317989243053989,0.13405225198121054,10.151508429458739,9.101063829787233,8.727151730257322,7.544769503546098,0.4754404882123784,0.5761357724798123,0.6062565073507545,0.6971794083493988,0.001030038090619142,0.001081525616121218,0.0011045876048810788,0.0012278378618404513,0.03188958106151624,0.03272615397851736,0.03305361223976134,0.0348379028483089
322,322,435.32894736842104,384.52422145328717,219.42320261437905,219.42320261437905,0.0907769136236154,0.1179342689111473,0.09935321378507536,0.10518375556304443,14.763157894736842,13.508650519031145,13.276315789473683,10.7843137254902,0.4584622165148998,0.5295630422829438,0.5593675490321423,0.7206326942117263,0.0024684578427977806,0.0026924366327031497,0.0025807219529085843,0.002681927890982101,0.04960363690320543,0.051815566362153474,0.05077433167277694,0.05172021217916266
323,323,78.32878151260505,88.28,59.030208333333334,59.030208333333334,0.21657363666355614,0.18093709267123473,0.1856444810191665,0.2241949807062596,5.948529411764705,6.437777777777778,6.733193277310924,5.240625,0.47892598669301056,0.23914130574093628,0.17399860253276472,0.4636147454758554,0.007902425676152817,0.007679012345679014,0.007531689146246736,0.008736979166666667,0.087305165044554,0.08631260632288949,0.08540739952468418,0.0915512052337433
324,324,182.22685185185185,241.484693877551,81.61160714285714,81.61160714285714,0.08078989950138556,0.030806590829213328,0.08918263024835324,0.10792842025023686,10.884259259259256,13.566326530612244,10.050925925925926,7.138392857142857,0.2646028736311075,-0.06373008485287185,0.24896940172706872,0.6019343321993044,0.010373799725651575,0.011661807580174925,0.010845336076817558,0.010483099489795918,0.10180686288673012,0.10795195949381961,0.10410629978133244,0.10237162553278523
325,325,201.92233250620342,142.22656840513986,116.23313492063492,116.23313492063492,0.11933119220210678,0.1291511779662483,0.12826076608134376,0.14554238955340398,9.72133995037221,8.584467120181404,8.350248138957816,7.588665674603173,0.38441477696337367,0.5536319439873131,0.5845267289924976,0.6328792850758624,0.001155747218442328,0.0012059637550045357,0.00122595576599819,0.0013108949091789495,0.033955709766340256,0.03469508227981613,0.03496071055188353,0.036160390864872494
326,326,422.0441270860076,399.24523339907955,216.02179487179484,216.02179487179484,0.07953291646223307,0.07844261852075568,0.090901414980654,0.11430616613916396,14.589377406931963,14.368178829717294,12.932284980744539,10.232051282051284,0.7131675190795557,0.7264054061616041,0.7616473079206261,0.853597767465923,0.0007393823093693416,0.0007460747864328508,0.0007683746648627901,0.0008795097797501645,0.027172831369420607,0.027295926923653086,0.027698695184830757,0.02962743292832439
327,327,109.87857710651826,69.46204081632654,66.67599206349205,66.67599206349205,0.13659292912192308,0.1660486858092698,0.16403123565710742,0.17273576830673817,7.816573926868045,6.233469387755102,6.3300874403815595,5.99980158730159,0.3925206380033205,0.6204788947422335,0.6011201410523779,0.6388250495407592,0.0019942321447979352,0.002274968763015411,0.002231900258062233,0.0023411123708742755,0.0440159347195929,0.046943839689385175,0.046532792350322434,0.04756525465228184
328,328,0,553.75,13.75,13.75,0,0.001974681879554202,0,0.29646263910969795,0,23.25,0,3,1,-1,1,0.6061691446122282,0,0.5,0,0.28125,0,0.7071067811865476,0,0.5280931089239487
329,329,128.23345588235296,146.37848812994585,92.55010204081633,92.55010204081633,0.13563455217006332,0.12825492600305258,0.11601026582061992,0.1427390095842961,7.918300653594772,8.430133277800918,8.93137254901961,6.998265306122452,0.8137309447709524,0.789047764287639,0.7747375887358205,0.8652226055253758,0.001028312928521082,0.0009788282370891905,0.0009336978766179681,0.0010913577675968347,0.03199564508590081,0.0312183243912237,0.030488476519955777,0.03297350625285632
330,330,64.54985465116279,97.39381320642477,55.58362369337979,55.58362369337979,0.18204290957476726,0.15566190880460212,0.15349315598362906,0.1980272653435183,5.713517441860466,6.913146936347413,7.146220930232557,5.288037166085946,0.8338899988158098,0.7527221541872683,0.727338012271607,0.8544844471348533,0.0022387523661438606,0.0020618781984746747,0.0020558832477014597,0.0024328192510396987,0.04709027392197205,0.04521192489152455,0.04511809664988107,0.049096109917367174
331,331,59.197689345314515,80.81673241288627,44.74294871794871,44.74294871794871,0.1643482655185696,0.1444588748279495,0.14811183852552628,0.19037768749496267,5.81354300385109,6.80424063116371,6.9470474967907565,5.047435897435896,0.7785010427866274,0.7005985245455191,0.6855614446550309,0.8273177368813277,0.002389835228667807,0.0020627822365039787,0.0019530445372016722,0.0023855604865220255,0.04859531779744943,0.045112934042555605,0.043872718341985514,0.048595862356321594
332,332,125.7818181818182,127.28755784976858,71.06935709294198,71.06935709294198,0.1566720366259633,0.16321359693825155,0.1603572622658786,0.1858887071768181,7.4847902097902095,7.327073691705234,7.406993006993009,5.977288609364081,0.7119719026336713,0.7089684515442445,0.7270143660931817,0.8348293848708791,0.002060400264071593,0.0020791349728869505,0.0020571146510831822,0.0022933431928823726,0.04512029674080887,0.0453244427131052,0.04508118936482351,0.04762618766539121
333,333,201.34659090909093,320.5154320987654,111.06944444444446,111.06944444444446,0.09638422343186027,0.0662670987950249,0.08499029245141927,0.11932962104585912,10.8125,13.305555555555554,12.900568181818182,8.375,0.5793994412771899,0.3050197051002994,0.34177016838643537,0.7124291450395713,0.007053848140495868,0.007620789513793628,0.007118414256198346,0.007021604938271607,0.08391038296680427,0.08716563877366411,0.0843179887966092,0.08372133748837784
334,334,338.0630299604296,301.18608158575114,184.5206920903955,184.5206920903955,0.07793920623313316,0.07933873582305517,0.09583095119477442,0.11315168789327595,13.997456189937816,13.24511634587762,12.070449406444318,9.931426553672315,0.7191689189335057,0.7508821744741848,0.775948045829031,0.8451839048610882,0.0004287716406001099,0.0004344592853179831,0.00047455774517545294,0.00053162604934725,0.020585434887833848,0.020734974895320522,0.02168802227968171,0.022950535753444568
335,335,376.1597222222222,410.8979289940829,168.34065934065939,168.34065934065939,0.0754207491425798,0.05404381331042714,0.06863475365771673,0.11543650054393405,15.123611111111114,16.187869822485204,12.194444444444446,9.612637362637363,0.42872997170845284,0.35803691029053747,0.6150379530542893,0.7268372023890589,0.0032870370370370384,0.0033568502503413754,0.003287037037037037,0.0034340659340659353,0.05731130990858473,0.05792039711457936,0.05732755211795001,0.05857518460592945
336,336,368.3253105590062,262.3826392032594,178.0790115248227,178.0790115248227,0.07685426087922528,0.09154064060078157,0.09914704523789274,0.11717445069697979,14.283163265306122,12.140448166591222,11.348269742679678,9.814605496453902,0.6185682464845561,0.7216480340868898,0.7454822526610516,0.807894541225131,0.0005880308220661052,0.0006196357917658961,0.0006761124263755882,0.0007238380866153615,0.024092194423539458,0.024734616235179138,0.02582827995934706,0.026702535129959307
337,337,176.59990253411308,153.07049586776864,116.02613636363638,116.02613636363638,0.120936626578937,0.11911478404587938,0.11028043121596587,0.13354204711253465,9.650422352176735,9.252809917355368,9.625730994152047,8.037012987012984,0.7932825019837435,0.8217074763157752,0.8092113683196563,0.8641952918631843,0.0009847521934574365,0.0009802062700635203,0.0009428747940170262,0.0010651827879912317,0.03121181329426601,0.031120356674742302,0.030561862816601844,0.03252278007644018
338,338,170.88888888888889,233.43490304709144,136.2940789473684,136.2940789473684,0.14088223897022445,0.13337986546814817,0.12704951713151333,0.17044822185699843,9.060846560846562,10.659279778393355,11.026455026455027,7.874342105263159,0.6760480945671462,0.5678172208356255,0.518998675040901,0.7373076817527118,0.0037075529800397536,0.0033714827234290683,0.003271884885641501,0.003823580332409971,0.06063710077778276,0.05779517716134509,0.057134929607977586,0.06169274529114113
339,339,121.85833333333335,107.04114280352789,62.14786190299889,62.14786190299889,0.14236846616929785,0.1508317972378138,0.15645951951702108,0.1847570275396092,8.089259259259256,7.523972602739726,6.9948148148148155,5.732830433172898,0.7837165747138322,0.8093762343817335,0.8330571842223232,0.88831318305734,0.0012191229423868313,0.0012566095202868378,0.001340372085048011,0.0015267538069531753,0.03396367669144808,0.03454596967876936,0.035712640629882844,0.03819874718223564
340,340,152.50757828114592,142.22870635857646,70.73247585747585,70.73247585747585,0.14366753185253434,0.15045517395780317,0.16630806260764258,0.19701630259553238,8.72410059960027,8.498650699949403,7.425049966688876,5.936438561438562,0.7478907736225182,0.7660630525389103,0.8135437136337375,0.8823883964900787,0.001688875887094591,0.0016962970572019646,0.0018218617080063434,0.0020793392421764043,0.0395178147495058,0.03964000673370631,0.041104219987628,0.04399508761226724
341,341,134.48637967076036,105.1686154049412,69.743763061651,69.743763061651,0.10894132514336895,0.1219718382064397,0.1311179902156713,0.156087518487278,9.049941207211916,8.01304663760074,7.530768225764308,6.3850248171368875,0.7886002326522212,0.8322968735668798,0.8447968866558039,0.886686942259912,0.0005616343114868305,0.0006074558418911889,0.0006421686360762777,0.0007308856147410761,0.023472208179829698,0.024446947598796242,0.02517387031122731,0.026856216148199122
342,342,206.0856104651163,175.04684711481255,68.69599303135888,68.69599303135888,0.08902763027161752,0.10202684907218354,0.12649701186907963,0.1613105377374991,10.935029069767438,10.023051754907794,8.081104651162791,6.301684088269455,0.6459573137139094,0.6985052175974378,0.7976977283441766,0.877298665471764,0.0009522038939967551,0.0010000403431146506,0.0011032990805840994,0.0012834774004783353,0.030507334599840494,0.03120936920994781,0.03283512601858199,0.03540542539964147
343,343,124.05990783410138,126.08353151010698,49.724999999999994,49.724999999999994,0.11242449508848228,0.11877704982160692,0.15172596819822945,0.19390940150441893,8.635944700460826,8.395065398335316,6.896313364055299,5.164080459770115,0.4092735873473311,0.39826465114179554,0.5331389907634312,0.7513594717613252,0.0019615448937119074,0.0019403532683615148,0.0021669405275117327,0.0025652331880037004,0.043870146935482385,0.04362873765512394,0.04606156745255927,0.05015469044586259
344,344,152.41190531716418,105.09331360946746,87.71136363636364,87.71136363636364,0.17582122575935366,0.21048297535113555,0.1996755688950416,0.20969066607605397,7.862698227611942,6.183136094674559,6.688899253731343,6.157517482517482,0.7706128597900919,0.840165427441599,0.8346357291917953,0.8669739235849719,0.00251417527567387,0.0029198697524596452,0.0027968010888595744,0.0028413505686232976,0.04773588663637887,0.0517309974219571,0.0506548125281266,0.050946701019448704
345,345,203.03472222222223,222.29640000000006,80.96500000000002,80.96500000000002,0.1312174972252546,0.10395363011073973,0.10262929170241256,0.15416215393955873,10.185185185185187,11.2636,10.232253086419751,6.848076923076924,0.6242467592624561,0.5887147162794145,0.6726184905996679,0.8455691356055028,0.001785824855204999,0.001620799999999999,0.0016042357300716356,0.0019500000000000006,0.04216388791883537,0.040168145403556635,0.03996363785537227,0.044021766346186625
346,346,260.3505291005291,202.54085872576178,127.69539473684212,127.69539473684212,0.08219897982105537,0.10756657059048871,0.10567515019828459,0.11036841095247941,12.448412698412701,10.953601108033244,9.259259259259261,8.770394736842105,0.45591397731799455,0.5703406181091205,0.7091290417399865,0.7306347869889287,0.0018756473782928812,0.0021571734409650016,0.00205761316872428,0.0020853531855955683,0.04327758411365292,0.0463898236247128,0.04531503504288823,0.04562997740875284
347,347,292.02075892857135,276.7966023875115,184.480614973262,184.480614973262,0.11618677852195891,0.11670456266532384,0.11879955528866759,0.14821875460818001,12.19174107142857,11.873737373737374,11.54241071428571,9.348707664884133,0.7313434081494237,0.7448317735846914,0.7402237718882315,0.8220216169897185,0.0014150191326530617,0.0013254466359900875,0.0013425741390306132,0.0015182097794554528,0.037004786118859025,0.03592486128825548,0.03623299980289789,0.03861999687309259
348,348,315.6045506912443,198.8454221165279,154.67212643678158,154.67212643678158,0.0813922064614969,0.11290647705164168,0.11944962473655664,0.14787500516894708,13.460541474654379,10.230677764565993,10.04953917050691,8.464080459770116,0.7637936350372068,0.8486554481962345,0.8503920948787416,0.8832013857164454,0.0009602826562466816,0.001023461679304265,0.001041412272505256,0.0011292773153653056,0.03089688447003454,0.03192376887923932,0.03217575897967021,0.03351545504333573
349,349,233.17283018867928,156.6163014225298,139.8189102564103,139.8189102564103,0.11286149691458414,0.12945218532132066,0.11623540149696412,0.13203346442924932,10.919811320754718,8.699923106497499,9.704905660377356,8.55081070889895,0.6985040513394463,0.8021284583992114,0.7650180790939728,0.8168119014398423,0.0007480776076895689,0.0008411982142141817,0.0008062833748665001,0.000878612771828769,0.027291883058754372,0.028949757702292262,0.028331778709232903,0.029556830974691303
350,350,648.4106079404467,317.09964726631387,278.2517981150794,278.2517981150794,0.059887263582486104,0.08025583711243434,0.08881181766067833,0.08278035510462815,19.31209677419355,13.540690350214163,11.32406947890819,12.764322916666664,0.17927777885619803,0.5990515858242316,0.7239585255674217,0.641541457050106,0.0003874477399651499,0.0004443609045943807,0.0004809770394497842,0.000454741901100718,0.019643228959897834,0.021027494060171785,0.021873709319468145,0.021270793032006265
351,351,172.7955422955423,113.67964444444443,74.41333333333333,74.41333333333333,0.11002781674440015,0.12689745008823095,0.14129539961338627,0.148754630762559,9.710951210951212,8.004533333333335,6.779396279396279,6.540438596491228,0.5172243328702115,0.6777521826740178,0.7776027060415879,0.7875114210919296,0.0008296256431567068,0.0009238913580246913,0.001029084611043193,0.0010750577100646353,0.028663579402194304,0.030258535152219976,0.03190315432324156,0.03261373874029524
352,352,172.80672268907563,169.0088888888889,71.209375,71.209375,0.12909683804232777,0.12056973437117004,0.1478817834830695,0.16901687648896832,9.527310924369749,9.57333333333333,7.865546218487393,6.259374999999999,0.41914954674782534,0.4388130855139176,0.6004040098048878,0.7474714269780889,0.00458124426241085,0.004246913580246914,0.004256849798743028,0.004635416666666665,0.06744242153171705,0.06494819082242047,0.06499801534057954,0.06788741430472997
353,353,156.95689655172413,157.5277777777778,149.03373015873018,149.03373015873018,0.10937056357701164,0.10660807074457178,0.1104958363611841,0.1274242418800748,9.71816976127321,9.684842249657061,9.558687002652519,8.834656084656086,0.6721384633890709,0.6685235876104826,0.6407613763529351,0.6812378828869834,0.001544151791682204,0.0016297669920085204,0.00168838695832659,0.001695868676688782,0.03910260725084744,0.04018635045421599,0.04090104585017183,0.04102036372557477
354,354,227.42592592592592,257.4591836734694,48.53125,48.53125,0.06286516773308526,0.06662577146071004,0.16631931753914816,0.1962985190651192,12.87037037037037,13.57142857142857,7.875,5.254464285714286,0.0952607246554081,0.0001875013713892905,0.5613062148763078,0.8077720286714604,0.01118827160493827,0.01171386922115785,0.01170267489711934,0.012356505102040817,0.10568981793046837,0.10814782352456778,0.10815917600865556,0.11108425922582749
355,355,179.3009868421052,180.83564013840834,145.58088235294122,145.58088235294122,0.14688108290701912,0.1666649834129604,0.15778649076560458,0.16597440717572554,9.516447368421051,9.378892733564014,9.65460526315789,8.293300653594772,0.6484694776335928,0.6467102638397564,0.5588215477370553,0.7063372356507067,0.003765581717451523,0.003931645933358077,0.003964410924515234,0.004117006279636035,0.06107556365886327,0.06230838724865937,0.06247141531730502,0.06383306033891628
356,356,371.52222222222224,486.2396449704143,362.0315934065934,362.0315934065934,0.09351688475449414,0.0704060504588127,0.038787119810190944,0.08676359955094681,14.538888888888886,16.75443786982249,19.572222222222223,14.707417582417584,0.6697596986773415,0.5543797583644865,0.4517674534973316,0.6652865795330124,0.0034876543209876563,0.0033874864325478824,0.0031288580246913605,0.0033774604516362767,0.05905376350199977,0.05816324677791465,0.05591389060966499,0.05807495536160308
357,357,176.40420410783054,154.96120973044052,125.91826923076923,125.91826923076923,0.1011147460047079,0.1056239878628856,0.10518896279280503,0.1241500142419519,10.104781771501925,9.528270874424726,9.790917843388959,8.406730769230771,0.6960031626935139,0.7263513499197942,0.7046838205100397,0.7767456019031316,0.00098599756773191,0.000980249766473405,0.0009900142706244306,0.001053634533201841,0.031066338994350417,0.031058238767983366,0.0312386224927455,0.03223735329060841
358,358,35.94799107142856,36.074380165289256,13.781862745098042,13.781862745098042,0.25335589562300176,0.25490344702812073,0.283843179930266,0.3219466474255874,4.2412946428571425,4.195133149678604,3.503571428571429,2.7257130124777182,0.3366136736584858,0.34157529423056354,0.5412751317682774,0.7221159285345589,0.008497987085459183,0.008593531946900344,0.008859614158163264,0.0097928999018178,0.09097927817437522,0.09166058827100378,0.09318224392418605,0.09811873621541713
359,359,163.31237816764133,125.77471074380168,64.59853896103895,64.59853896103895,0.10560457537870557,0.11778567427037963,0.13424306245171203,0.15202490448087194,9.761208576998053,8.564793388429754,7.1836419753086425,6.259415584415583,0.4967245144906146,0.61015682571269,0.7316305132627632,0.7941038732819706,0.0008667856438680509,0.0009399494570043028,0.0010485578341927304,0.0011372860094451013,0.0292918963111548,0.030482492536655807,0.03217728511815858,0.03355041405151411
360,360,217.65740740740745,224.60559999999998,150.06269230769234,150.06269230769234,0.09847815272654568,0.0850328022048365,0.09240363839584298,0.10996690311207995,11.188271604938269,11.5832,11.346836419753085,9.471153846153847,0.49407107853174514,0.4756704772984756,0.5020684377404067,0.642880230977629,0.0014664066072245078,0.0014963199999999993,0.0014542014365188226,0.0015414201183431954,0.0382206027778748,0.03859559228569878,0.03805814469094626,0.03920734230363049
361,361,93.17771739130434,77.64795918367346,61.84686147186149,61.84686147186149,0.15214076229996354,0.1847723292948563,0.18344984519857596,0.17997751012015156,6.978804347826087,6.133219954648527,5.9646739130434785,5.7689393939393945,0.3714857377026758,0.4571812022633848,0.4617972310079373,0.5491635937684882,0.004334829867674856,0.0046000637594417965,0.004734168241965972,0.004641147092445794,0.06420343601541108,0.06626305683115892,0.06744528743431281,0.06670528185194405
362,362,101.7943396226415,97.90570934256058,69.44155354449472,69.44155354449472,0.14455537269269075,0.14416714173365636,0.1529684235715633,0.16381039954702695,7.493207547169812,7.379373317954632,6.837169811320754,6.211915535444949,0.32667594023950464,0.34067393944669455,0.408637821345071,0.5248507350536138,0.0020601281594873617,0.002104298157586154,0.0021522249911000353,0.00223299342651552,0.04370936468603977,0.04427874974548989,0.04473071307860263,0.045642153161451204
363,363,183.7003968253968,141.25831024930747,89.32302631578946,89.32302631578946,0.12113600949250185,0.13594839684054985,0.16054537838156022,0.1628347544748626,9.868386243386242,8.633656509695292,7.728835978835978,6.967763157894737,0.31240068162383616,0.4186922906551855,0.4877049929787636,0.6265297056781,0.0029901878446852,0.0033283200712087837,0.003344496234707875,0.003328427977839335,0.05441442022045488,0.05742757788569129,0.057526085636442,0.05747433755214586
364,364,197.24454545454546,159.64461247637053,94.94655797101449,94.94655797101449,0.1160652447330219,0.12668832706855018,0.13501802636347737,0.14652916316958176,10.326363636363638,9.134215500945176,8.32909090909091,7.403079710144927,0.5933488363224628,0.6816821073252274,0.7382167292111979,0.8090578486755764,0.0024917355371900816,0.002526434653964216,0.002717768595041323,0.002678419055870616,0.048729322135424066,0.04935151262869124,0.050683999084538627,0.050414531988566505
365,365,101.11375661375662,70.98753462603878,35.31315789473684,35.31315789473684,0.14942665605219257,0.17691363091404033,0.1859810016104578,0.19923802877135882,7.432539682539681,6.199445983379501,5.109788359788359,4.602631578947369,0.5094877348156663,0.6432664520339764,0.7537723499425727,0.8172920272540855,0.0036401906441588983,0.00399877993569724,0.0044669102208784745,0.004424342105263157,0.0602167732423166,0.0630403518970348,0.06665149747192185,0.06637335761096799
366,366,373.335101010101,335.07622268470345,185.73412298387095,185.73412298387095,0.0886642176882639,0.09669251869213807,0.09338170562277538,0.09854680248326982,13.688131313131315,12.904526534859523,11.973737373737373,10.15347782258064,0.6268112095438289,0.6648732990251032,0.7071665316225462,0.8013447380466692,0.0010725946332006955,0.0011227411179605016,0.0011432506887052358,0.0011941550549557757,0.03258238320506768,0.033298888424592735,0.03364439562927512,0.03439608493500966
367,367,281.7328671328671,233.65014239943045,143.7764675052411,143.7764675052411,0.07900750496943186,0.09442346130066454,0.09674745690861841,0.10751221907428239,13.090209790209787,11.598522605909581,10.916258741258742,9.18667016072676,0.6702528548421364,0.7229459894692168,0.7575848479642301,0.8310115892087908,0.0005055717883515087,0.0005416494887954232,0.0005532972272482764,0.00061103322116204,0.02220316624181708,0.022993037664161865,0.023266674448295523,0.024408138262128037
368,368,330.3302387267904,267.12997256515774,170.59424603174605,170.59424603174605,0.10935287643306633,0.1261527917236172,0.13757737877679216,0.1704114109031705,12.673076923076923,11.232167352537726,10.317639257294427,8.590277777777777,0.4473692130840237,0.550897670572631,0.5848563649773351,0.6998820484102721,0.0017380777322010274,0.001845924571118901,0.001998624489020537,0.002200430069147,0.04094968058474337,0.04220742240002766,0.04389614747124181,0.04598799520398239
369,369,207.87469287469298,163.87671111111112,128.54285087719293,128.54285087719293,0.1126123659598683,0.12359753195900139,0.12775632019114236,0.1435435837415999,10.336170586170585,9.272,9.104334854334855,7.882061403508775,0.8149538498825546,0.8535584252153262,0.8478156259661752,0.8839007040193019,0.0009956547228397005,0.0010400039506172835,0.0010683896586844996,0.0011544205909510617,0.030192893460461015,0.030899956107757115,0.031390896191670944,0.0326868483467297
370,370,173.68156610470282,91.02082390221821,104.37610815602838,104.37610815602838,0.15163581200288823,0.17889990989848156,0.17127123991556534,0.18157570706372791,8.768966282165039,6.523766410140333,7.069875776397517,6.83200354609929,0.7150576776220681,0.8457705025563133,0.8133784367399772,0.8253351798048985,0.002031954037739474,0.0023520492425631915,0.002326313901973737,0.0023535053097178214,0.0439286671415957,0.04744007210627417,0.04715100590854361,0.04738928053856933
371,371,147.81819800569804,64.654492330168,115.4631934566145,115.4631934566145,0.12764051120067904,0.17264104407200434,0.14546888427891347,0.14961122606233607,8.843482905982903,5.964572680788898,7.913817663817664,7.693634423897582,0.3363344237243494,0.6854245119786933,0.42889762449588953,0.47335235623892363,0.0022768306466668295,0.0026669266941314,0.0023411944708241006,0.002358819851520308,0.04693591785697017,0.05075445593042061,0.047575874691379236,0.04781993460579413
372,372,175.56249999999997,174.89999999999998,69.59166666666667,69.59166666666667,0.07217629842832075,0.09038722689371309,0.13086208666912197,0.08300222220159714,10.830357142857142,10.3,7.026785714285715,7.025,-0.18710221124743062,-0.06781011172833815,0.4991475032495545,0.36761283996040384,0.019451530612244902,0.022199999999999998,0.02136479591836735,0.018333333333333333,0.13938151522148606,0.1489183202568804,0.14599723101404066,0.1353298634295681
373,373,180.15409090909094,152.90595463137996,88.84193840579711,88.84193840579711,0.10040036647095296,0.12677431180658882,0.13838237223379865,0.14657191729732547,10.39318181818182,9.129962192816635,7.997272727272726,7.051177536231883,0.5752937909892297,0.6207943427862171,0.6823318062310095,0.7783059250521052,0.001623140495867769,0.0017447407635049902,0.0019409090909090912,0.0019190755618567527,0.04012897293250801,0.04156213738712326,0.04374092285876224,0.04350382561766777
374,374,426.72778514588856,355.829561042524,201.6875,201.6875,0.06011843879736794,0.0804995723548502,0.09709011874275378,0.0910334311648566,16.536803713527853,14.33641975308642,11.904840848806366,11.092261904761905,0.4976663411720583,0.583172495201699,0.7070400555843872,0.7552261216356078,0.001043506251363198,0.0010666753223782127,0.0011532217211125103,0.001127006872707931,0.03219695184048413,0.03256072992073798,0.03375148915625349,0.033414885611129805
375,375,174.93021222014926,162.94384615384612,105.35116550116551,105.35116550116551,0.10915329048636566,0.11435133889285826,0.11914313059065888,0.13890942643861517,9.764284048507463,9.293431952662722,9.086986940298505,7.625174825174826,0.70717932728524,0.7277428169056561,0.7378295355601596,0.8213705667063348,0.0009376014306673254,0.0009568222401176431,0.0009701652977242982,0.0010789987013763225,0.03045301038456394,0.03079595140980404,0.031023159924463195,0.03272663541800657
376,376,521.7,354.9166666666667,41.95833333333333,41.95833333333333,0.0025789098750371767,0.0044503826273135415,0.17210710903813153,0.17173188005934603,22.05,17.916666666666664,5.125,5.458333333333333,-0.818227047188256,-0.5146935865516211,0.8524490766469,0.7693402296783002,0.05250000000000002,0.05555555555555555,0.058750000000000024,0.04861111111111112,0.22894234188206375,0.23570226039551584,0.2416849255715141,0.22025972143540481
